dataset,fold,instance_idx,instance_id,selector_mode,instances_seen,initial_size,final_size,oracle_calls,wall_s,steps_add,steps_rem,buf_add,buf_rem,rem_n,rem_pos_rate,rem_logloss,rem_logloss_base,rem_skill,rem_auc,rem_brier,rem_successes,rem_tries_mean,rem_tries_median,rem_rank_adv,add_n,add_pos_rate,add_logloss,add_logloss_base,add_skill,add_auc,add_brier,add_successes,add_tries_mean,add_tries_median,add_rank_adv,rem_bce_ema,add_bce_ema,rem_listwise_ema,add_listwise_ema,rem_grad_norm_ema,add_grad_norm_ema,rem_update_norm_ema,add_update_norm_ema,rem_head_std,add_head_std,rem_dormant,add_dormant,calls_remove,calls_swap,calls_add,succ_remove,succ_swap,succ_add,accepted_block_mean,accepted_block_max,retries,rung_stats,phase_shares,method_success
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,14,157,learned,54,234,1,30,1.33,1155,7936,1116,2000,30,1,0.31344,1e-06,,,0.081841,30,1,1,0.23562,0,,,,,,,0,,,,0.50781,,,,5.9567,,0.029198,,0.28538,,,,30,0,0,30,0,0,7.7667,8,0,"{""1"": [848, 1693], ""2"": [66, 131], ""4"": [74, 147], ""8"": [90, 155], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.893, ""swap"": 0.057, ""add"": 0.05}","[73, 2, 639, 0, 0, 3, 377]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,15,159,learned,55,225,1,29,0.99,1155,7965,1116,2000,28,1,0.29386,1e-06,,,0.073084,28,1,1,0.2058,0,,,,,,,0,,,,0.50147,,,,5.93,,0.028834,,0.2046,,,,29,0,0,28,0,0,8,8,0,"{""1"": [848, 1693], ""2"": [66, 131], ""4"": [74, 147], ""8"": [118, 183], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.893, ""swap"": 0.057, ""add"": 0.05}","[73, 2, 666, 0, 0, 3, 378]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,16,168,learned,56,147,2,134,1.61,1155,7988,1116,2000,35,0.66283,0.56254,0.63914,0.11985,0.89803,0.1021,19,1.8421,1,0.18095,0,,,,,,,0,,,,0.52185,,3.3909,,30.71,,0.029165,,0.27562,,,,134,0,0,19,0,0,7.6316,8,8,"{""1"": [849, 1696], ""2"": [66, 134], ""4"": [74, 147], ""8"": [136, 212], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.883, ""swap"": 0.067, ""add"": 0.05}","[73, 2, 682, 0, 0, 3, 381]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,17,174,learned,57,150,1,21,0.8,1155,8010,1116,2000,21,1,0.23853,1e-06,,,0.055576,21,1,1,0.19696,0,,,,,,,0,,,,0.47934,,,,5.5855,,0.027854,,0.16442,,0,,21,0,0,21,0,0,7.0952,8,0,"{""1"": [850, 1697], ""2"": [68, 136], ""4"": [74, 147], ""8"": [154, 230], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.893, ""swap"": 0.057, ""add"": 0.05}","[73, 2, 703, 0, 0, 3, 381]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,18,176,learned,58,148,13,5368,38.05,1295,8117,1258,2000,595,0.13635,0.80027,0.39828,-1.0093,0.62979,0.26427,62,1.8871,1,0.18593,485,0.0065141,0.10641,0.039283,-1.7088,0.60331,0.011962,1,15,15,,0.60981,0.20871,1.1289,,9.9221,0.33825,0.033903,0.058824,0.20631,0.26225,,0,1979,1814,1575,61,1,0,1,1,15,"{""1"": [911, 1972], ""2"": [68, 160], ""4"": [74, 171], ""8"": [154, 242], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.899, ""swap"": 0.051, ""add"": 0.05}","[73, 2, 765, 0, 0, 3, 381]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,19,181,learned,59,231,1,182,6.12,1299,8300,1258,2000,182,1,0.26229,1e-06,,,0.067399,182,1,1,0.23459,0,,,,,,,0,,,,0.56986,,,,7.2134,,0.023613,,0.25425,,0,,182,0,0,182,0,0,1.2637,4,0,"{""1"": [1061, 2122], ""2"": [92, 184], ""4"": [82, 179], ""8"": [154, 242], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.9, ""swap"": 0.05, ""add"": 0.05}","[73, 2, 947, 0, 0, 3, 381]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,20,189,learned,60,228,1,48,7.42,1299,8340,1258,2000,39,0.98529,0.32469,0.076668,-3.235,0.21053,0.081785,38,1.0263,1,0.22207,0,,,,,,,0,,,,0.51539,,5.4253,,8.4615,,0.025139,,0.30086,,,,48,0,0,38,0,0,5.9737,8,0,"{""1"": [1062, 2123], ""2"": [93, 185], ""4"": [98, 196], ""8"": [174, 262], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.9, ""swap"": 0.05, ""add"": 0.05}","[73, 2, 982, 0, 0, 3, 384]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,21,199,learned,61,232,232,4144,88.94,1431,8367,1390,2000,442,0.0017004,1.1795,0.012542,-93.039,,0.42108,0,,,,300,0.0020632,0.061399,0.014819,-3.1433,,0.0037031,0,,,,0.76678,0.15011,,,6.114,0.16158,0.030346,0.049941,0.27025,0.35209,,0,2044,1050,1050,0,0,0,,0,10,"{""1"": [1062, 2355], ""2"": [93, 209], ""4"": [98, 220], ""8"": [174, 274], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.9, ""swap"": 0.05, ""add"": 0.05}","[73, 2, 982, 0, 0, 3, 384]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,22,226,learned,62,148,1,161,5.68,1431,8517,1390,2000,149,0.99292,0.40865,0.042097,-8.7072,0.31973,0.12149,147,1.0136,1,0.19204,0,,,,,,,0,,,,0.58269,,0.79894,,5.455,,0.027821,,0.3524,,0,,161,0,0,147,0,0,1,1,0,"{""1"": [1209, 2504], ""2"": [93, 209], ""4"": [98, 220], ""8"": [174, 274], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.9, ""swap"": 0.05, ""add"": 0.05}","[73, 2, 1129, 0, 0, 3, 384]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,23,237,learned,63,227,1,266,5.49,1431,8651,1390,2000,133,1,0.29405,1e-06,,,0.080473,133,1,1,0.21629,0,,,,,,,0,,,,0.53427,,,,6.4016,,0.02759,,0.17209,,0,,266,0,0,133,0,0,1.6992,4,0,"{""1"": [1295, 2590], ""2"": [117, 233], ""4"": [121, 243], ""8"": [174, 274], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.9, ""swap"": 0.05, ""add"": 0.05}","[73, 2, 1129, 0, 0, 3, 517]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,24,247,learned,64,233,1,30,1.39,1431,8682,1390,2000,30,1,0.27585,1e-06,,,0.067039,30,1,1,0.19833,0,,,,,,,0,,,,0.52106,,,,6.1658,,0.029227,,0.44046,,,,30,0,0,30,0,0,7.7333,8,0,"{""1"": [1295, 2590], ""2"": [117, 233], ""4"": [123, 245], ""8"": [202, 302], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.9, ""swap"": 0.05, ""add"": 0.05}","[73, 2, 1159, 0, 0, 3, 517]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,25,264,learned,65,146,146,3542,25.25,1559,8701,1518,2000,356,0.022875,1.2809,0.10903,-10.749,,0.43867,0,,,,300,0.010083,0.08454,0.056383,-0.49938,,0.0035744,0,,,,1.0757,0.19283,,,10.271,0.45012,0.036508,0.061571,0.23447,0.29593,,,1442,1050,1050,0,0,0,,0,10,"{""1"": [1295, 2736], ""2"": [117, 257], ""4"": [123, 257], ""8"": [202, 326], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.9, ""swap"": 0.05, ""add"": 0.05}","[73, 2, 1159, 0, 0, 3, 517]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,26,266,learned,66,145,1,144,4.7,1559,8846,1518,2000,144,1,0.43314,1e-06,,,0.13408,144,1,1,0.26266,0,,,,,,,0,,,,0.58699,,,,5.5213,,0.027205,,0.27517,,0,,144,0,0,144,0,0,1,1,0,"{""1"": [1439, 2880], ""2"": [117, 257], ""4"": [123, 257], ""8"": [202, 326], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.9, ""swap"": 0.05, ""add"": 0.05}","[73, 2, 1303, 0, 0, 3, 517]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,27,280,learned,67,144,1,59,1.58,1559,8891,1518,2000,44,1,0.33165,1e-06,,,0.093337,44,1,1,0.2613,0,,,,,,,0,,,,0.60455,,,,7.2997,,0.026466,,0.18742,,,,59,0,0,44,0,0,3.25,8,0,"{""1"": [1442, 2883], ""2"": [141, 281], ""4"": [134, 268], ""8"": [208, 332], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.9, ""swap"": 0.05, ""add"": 0.05}","[73, 2, 1342, 0, 0, 8, 517]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,28,292,learned,68,147,147,3549,89.28,1683,8909,1644,2000,357,0.00036717,1.0116,0.0032713,,,0.37404,0,,,,300,0.00050456,0.066168,0.004335,,,0.006096,0,,,,0.73386,0.18971,,,7.1062,0.35141,0.03033,0.05698,0.25602,0.30325,,0,1449,1050,1050,0,0,0,,0,10,"{""1"": [1442, 3030], ""2"": [141, 305], ""4"": [134, 292], ""8"": [208, 344], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.9, ""swap"": 0.05, ""add"": 0.05}","[73, 2, 1342, 0, 0, 8, 517]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,29,294,learned,69,144,5,4503,36.43,1837,9010,1791,2000,446,0.17176,0.56903,0.45867,-0.24059,0.81985,0.18082,72,1.25,1,0.24784,455,0.012075,0.10769,0.06533,-0.64839,0.88521,0.014096,2,15,15,0.445,0.58558,0.18897,0.94568,12.007,12.133,0.45838,0.032432,0.048606,0.36052,0.34724,0,,1326,1470,1707,72,0,2,1,1,14,"{""1"": [1514, 3266], ""2"": [141, 305], ""4"": [134, 292], ""8"": [208, 344], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.898, ""swap"": 0.05, ""add"": 0.052}","[128, 2, 1361, 0, 0, 8, 517]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,30,297,learned,70,231,2,503,8.48,1841,9246,1791,2000,241,0.96963,0.39858,0.13603,-1.9302,0.79549,0.11061,229,1.0437,1,0.22617,0,,,,,,,0,,,,0.52602,,1.5016,,13.31,,0.028474,,0.27451,,0,,503,0,0,229,0,0,1,1,8,"{""1"": [1743, 3507], ""2"": [141, 305], ""4"": [134, 292], ""8"": [208, 344], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.9, ""swap"": 0.05, ""add"": 0.05}","[128, 2, 1400, 0, 0, 8, 707]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,31,299,learned,71,231,1,158,3.22,1841,9334,1791,2000,92,0.93266,0.39054,0.2467,-0.58305,0.48327,0.09966,83,1.1084,1,0.27339,0,,,,,,,0,,,,0.5513,,1.8477,,7.5247,,0.027529,,0.38747,,,,158,0,0,83,0,0,2.7711,8,0,"{""1"": [1765, 3529], ""2"": [167, 333], ""4"": [165, 330], ""8"": [212, 348], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.9, ""swap"": 0.05, ""add"": 0.05}","[128, 2, 1471, 0, 0, 8, 719]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,32,301,learned,72,232,3,2449,22.98,1857,9474,1805,2000,416,0.28506,1.2594,0.59767,-1.1072,0.35814,0.44386,114,1.0175,1,0.15665,46,0.034639,0.16434,0.15052,-0.091868,0.31111,0.022566,1,1,1,0.3284,0.5813,0.23284,0.82179,,5.217,0.52548,0.027426,0.086363,0.18793,0.25695,0,,2132,210,107,114,0,1,1,1,13,"{""1"": [1879, 3855], ""2"": [167, 357], ""4"": [165, 354], ""8"": [212, 360], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.645, ""swap"": 0.05, ""add"": 0.305}","[128, 2, 1471, 0, 0, 8, 834]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,33,304,learned,73,148,1,1343,33.82,1882,9576,1826,2000,217,0.42241,1.0936,0.68106,-0.60572,0.30108,0.36421,82,1.1585,1,0.21808,61,0.058611,0.23515,0.22313,-0.053865,0.36667,0.026267,1,46,46,0.055271,0.53523,0.28032,0.86675,21.471,6.4592,3.4035,0.028179,0.088705,0.53699,0.33683,,,922,105,316,82,0,1,1,1,0,"{""1"": [1961, 4057], ""2"": [167, 357], ""4"": [165, 354], ""8"": [212, 360], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.811, ""swap"": 0.05, ""add"": 0.139}","[128, 2, 1554, 0, 0, 8, 834]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,34,313,learned,74,231,1,320,22.11,1882,9758,1826,2000,185,0.97453,0.37157,0.11864,-2.1319,0.6709,0.10284,177,1.0452,1,0.26736,0,,,,,,,0,,,,0.56887,,1.0544,,5.881,,0.026541,,0.65739,,0,,320,0,0,177,0,0,1.2994,4,0,"{""1"": [2105, 4209], ""2"": [190, 380], ""4"": [175, 364], ""8"": [212, 360], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.753, ""swap"": 0.05, ""add"": 0.197}","[128, 2, 1644, 0, 0, 8, 921]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,35,317,learned,75,237,2,2575,18.6,1918,9904,1862,2000,411,0.29444,1.273,0.60608,-1.1004,0.34243,0.45083,117,1.0598,1,0.21003,88,0.098271,0.33125,0.32127,-0.031086,0.011494,0.019618,1,1,1,-0.1458,0.57986,0.23178,0.66909,,10.827,0.55931,0.027113,0.07905,0.22633,0.33531,0,,1965,210,400,117,0,1,1,1,9,"{""1"": [2222, 4542], ""2"": [190, 404], ""4"": [175, 388], ""8"": [212, 360], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.528, ""swap"": 0.05, ""add"": 0.422}","[128, 2, 1762, 0, 0, 8, 921]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,36,319,learned,76,233,1,223,5.34,1918,10062,1862,2000,157,0.94504,0.34943,0.21286,-0.64163,0.6731,0.09183,146,1.0753,1,0.21489,0,,,,,,,0,,,,0.59812,,1.9755,,37.474,,0.028205,,0.27086,,0,,223,0,0,146,0,0,1.589,4,0,"{""1"": [2320, 4640], ""2"": [219, 437], ""4"": [194, 414], ""8"": [212, 360], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.629, ""swap"": 0.05, ""add"": 0.321}","[128, 2, 1908, 0, 0, 8, 921]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,37,328,learned,77,147,1,33,1,1918,10095,1862,2000,32,1,0.28956,1e-06,,,0.074478,32,1,1,0.25358,0,,,,,,,0,,,,0.57173,,,,6.2141,,0.028321,,0.43303,,,,33,0,0,32,0,0,4.5625,8,0,"{""1"": [2320, 4640], ""2"": [220, 438], ""4"": [220, 440], ""8"": [217, 365], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.673, ""swap"": 0.05, ""add"": 0.277}","[128, 2, 1939, 0, 0, 8, 922]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,38,329,learned,78,240,1,32,1.13,1918,10128,1862,2000,32,1,0.3603,1e-06,,,0.10163,32,1,1,0.25071,0,,,,,,,0,,,,0.54014,,,,6.4561,,0.028915,,0.50304,,,,32,0,0,32,0,0,7.4688,8,0,"{""1"": [2321, 4641], ""2"": [221, 439], ""4"": [221, 441], ""8"": [246, 394], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.679, ""swap"": 0.05, ""add"": 0.271}","[128, 2, 1971, 0, 0, 8, 922]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,39,330,learned,79,154,3,1156,7.33,1950,10164,1892,2000,135,0.18773,0.47332,0.48291,0.019866,0.86591,0.12927,21,3.9524,2,0.04936,94,0.016284,0.1973,0.0832,-1.3715,0.54839,0.040372,1,1,1,0.011217,0.52388,0.238,2.8085,,50.185,0.45913,0.032627,0.0816,0.29545,0.52204,,,504,315,337,21,0,1,7.1429,8,15,"{""1"": [2323, 4646], ""2"": [221, 464], ""4"": [222, 457], ""8"": [264, 438], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.131, ""swap"": 0.05, ""add"": 0.819}","[128, 2, 1993, 0, 0, 8, 922]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,1,40,373,learned,80,228,1,1877,14.35,2011,10254,1946,2000,203,0.42384,0.52607,0.6815,0.22807,0.89098,0.11213,70,2.1714,1,0.171,162,0.10389,0.3604,0.33355,-0.0805,0.4,0.023295,2,16.5,32,-6.969e-05,0.60463,0.22688,1.9957,7.6338,29.93,1.2239,0.027794,0.070736,0.23833,0.25428,0,,753,315,809,70,0,2,3.2429,8,1,"{""1"": [2328, 4663], ""2"": [254, 514], ""4"": [247, 522], ""8"": [271, 464], ""16"": [8, 33], ""32"": [1, 14]}","{""remove"": 0.627, ""swap"": 0.05, ""add"": 0.323}","[128, 2, 1996, 0, 0, 8, 991]"
