dataset,fold,instance_idx,instance_id,selector_mode,instances_seen,initial_size,final_size,oracle_calls,wall_s,steps_add,steps_rem,buf_add,buf_rem,rem_n,rem_pos_rate,rem_logloss,rem_logloss_base,rem_skill,rem_auc,rem_brier,rem_successes,rem_tries_mean,rem_tries_median,rem_rank_adv,add_n,add_pos_rate,add_logloss,add_logloss_base,add_skill,add_auc,add_brier,add_successes,add_tries_mean,add_tries_median,add_rank_adv,rem_bce_ema,add_bce_ema,rem_listwise_ema,add_listwise_ema,rem_grad_norm_ema,add_grad_norm_ema,rem_update_norm_ema,add_update_norm_ema,rem_head_std,add_head_std,rem_dormant,add_dormant
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,1,7,learned,1,14,2,26,1.19,0,12,0,15,14,0.87015,0.50115,0.3861,-0.29799,0.29167,0.1491,12,1,1,0.10767,0,,,,,,,0,,,,0.45025,,,,1.9684,,0.077272,,0.52579,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,2,17,learned,2,10,2,126,1.54,0,24,0,39,24,0.36554,1.0065,0.65654,-0.53297,0.45378,0.32741,7,3.1429,1,0.21148,0,,,,,,,0,,,,0.71796,,1.9066,,0.99018,,0.063717,,0.35386,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,3,25,learned,3,11,1,694,6.68,3,39,20,80,82,0.48412,0.80391,0.69264,-0.16064,0.27429,0.076645,7,6.8571,2,0.02868,48,0.43933,0.7091,0.68577,-0.034023,0.44681,0.019041,1,24,24,0.20991,0.72224,0.77111,2.255,3.577,1.6449,1.0688,0.051981,0.12014,0.50979,0.50238,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,4,29,learned,4,18,4,469,5.26,5,58,37,111,55,0.28468,0.55167,0.59732,0.076424,0.97213,0.15938,14,1.5,1,0.24123,48,0.021013,0.82308,0.10195,-7.0731,,0.29442,0,,,,0.67194,0.74887,1.1144,,1.2238,0.73539,0.04166,0.082004,0.42964,0.20534,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,5,32,learned,5,20,1,504,4.42,6,71,37,154,76,0.30867,0.8917,0.61803,-0.4428,0.36646,0.18675,7,10.857,1,-0.0078231,0,,,,,,,0,,,,0.69993,,4.577,,2.1586,,0.043112,,0.18491,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,6,33,learned,6,12,12,2002,19.39,14,77,117,208,196,0.057332,0.81671,0.21956,-2.7197,,0.25897,0,,,,222,0.062217,0.72914,0.23302,-2.129,,0.21217,0,,,,0.80963,0.65023,,,2.5035,0.76035,0.034155,0.082477,0.12123,0.11146,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,7,35,learned,7,11,2,1139,10.73,15,90,128,262,167,0.095421,0.53385,0.3149,-0.69527,0.72516,0.12031,6,13.333,2,0.18357,72,0.057965,0.62079,0.22133,-1.8048,0.67606,0.1743,1,72,72,,0.6803,0.59013,0.81507,,1.4198,0.36146,0.054925,0.073964,0.25137,0.060775,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,8,38,learned,8,17,1,30,1.53,16,109,128,281,18,0.89478,0.61897,0.3364,-0.83997,1,0.20772,16,1.125,1,0.18023,0,,,,,,,0,,,,0.67102,,0.7518,,0.89026,,0.043561,,0.12263,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,9,48,learned,9,13,2,39,1.23,16,123,128,297,15,0.82592,0.63647,0.4623,-0.37674,0.54545,0.17239,11,1.1818,1,0.066668,0,,,,,,,0,,,,0.70286,,0.73455,,1.0263,,0.043511,,0.2615,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,10,50,learned,10,16,1,1227,12.65,17,138,138,355,180,0.32217,0.7487,0.62849,-0.19125,0.56759,0.081844,8,8.25,1,0.3773,57,0.31063,0.66707,0.6196,-0.076605,0.60714,0.032176,1,57,57,,0.70957,0.78313,1.1102,,1.1249,0.72029,0.043897,0.070669,0.22527,0.10604,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,11,59,learned,11,20,1,55,1.9,18,160,138,377,21,0.92798,0.61947,0.25884,-1.3933,1,0.19578,19,1.1053,1,0.17508,0,,,,,,,0,,,,0.69686,,0.81754,,0.91181,,0.03725,,0.26189,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,12,60,learned,12,13,1,36,1.32,18,173,138,390,12,1,0.65868,1e-06,,,0.22688,12,1,1,0.069787,0,,,,,,,0,,,,0.70966,,,,1.055,,0.043416,,0.037648,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,13,77,learned,13,7,1,48,0.96,18,182,138,403,12,0.52745,0.66285,0.69164,0.041619,0.72222,0.20982,6,2,1,0.22044,0,,,,,,,0,,,,0.74331,,1.8325,,7.4165,,0.037812,,0.20718,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,14,86,learned,14,14,1,93,1.8,18,200,138,422,18,0.84887,0.66751,0.42467,-0.57182,0.75385,0.16776,13,1.3846,1,-0.049245,0,,,,,,,0,,,,0.7219,,1.0941,,1.7411,,0.042659,,0.12458,,0,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,15,87,learned,15,8,2,55,0.86,18,209,138,436,13,0.57931,0.64283,0.68051,0.055371,0.85714,0.13673,6,1.8333,1,0.24018,0,,,,,,,0,,,,0.7918,,1.8298,,4.6746,,0.044087,,0.26696,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,16,111,learned,16,21,2,1107,12.04,20,225,155,499,166,0.19614,0.78017,0.495,-0.5761,0.26282,0.18598,10,8.4,1,0.21186,75,0.18413,0.65554,0.4776,-0.37257,0.58108,0.10009,1,75,75,,0.73423,0.79066,,,1.1341,0.35679,0.044843,0.075958,0.33093,0.15491,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,17,114,learned,17,12,3,223,2.88,21,240,155,532,37,0.39106,0.67323,0.66922,-0.0059872,0.625,0.11688,8,3.875,3,0.13256,0,,,,,,,0,,,,0.77979,,2.6859,,3.114,,0.039283,,0.2637,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,18,125,learned,18,15,1,1114,15.51,22,254,163,589,166,0.3403,0.72289,0.64123,-0.12735,0.66812,0.069622,8,8.125,1,0.039541,57,0.37298,0.68531,0.66052,-0.037537,0.53571,0.022154,1,57,57,,0.73656,0.97804,0.98468,,1.1022,0.81155,0.042037,0.087321,0.2366,0.16169,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,19,134,learned,19,13,1,26,2.15,23,269,163,604,14,0.87428,0.66317,0.37817,-0.75363,0.875,0.21979,12,1.1667,1,0.068492,0,,,,,,,0,,,,0.75761,,0.71602,,2.0474,,0.03794,,0.22148,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,20,143,learned,20,21,2,61,3.66,23,291,163,630,25,0.81313,0.60572,0.48165,-0.25758,0.97368,0.16764,19,1.2105,1,0.20064,0,,,,,,,0,,,,0.75044,,0.97963,,2.4777,,0.034801,,0.25282,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,21,144,learned,21,22,2,69,3.77,23,317,163,658,27,0.79548,0.59086,0.5066,-0.16631,0.97857,0.16515,20,1.25,1,0.093596,0,,,,,,,0,,,,0.75048,,0.88694,,2.5204,,0.031334,,0.24317,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,22,145,learned,22,8,2,20,0.89,23,324,163,667,8,0.77572,0.56282,0.53227,-0.057406,1,0.16521,6,1,1,0.18304,0,,,,,,,0,,,,0.72895,,,,1.559,,0.033523,,0.2446,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,23,157,learned,23,5,1,4,0.49,23,329,163,672,4,1,0.56188,1e-06,,,0.18485,4,1,1,0.25625,0,,,,,,,0,,,,0.72583,,,,0.63167,,0.050836,,0.13772,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,24,162,learned,24,23,1,39,3.62,23,352,163,695,22,1,0.64692,1e-06,,,0.22698,22,1,1,0.13882,0,,,,,,,0,,,,0.76446,,,,1.7541,,0.042612,,0.10579,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,25,163,learned,25,6,6,812,10.7,25,354,192,712,68,0.10034,0.7244,0.32584,-1.2232,,0.17716,0,,,,96,0.13561,0.68628,0.39692,-0.72902,,0.13207,0,,,,0.74801,1.1099,,,2.1671,0.63842,0.035344,0.092964,0.11389,0.18706,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,26,169,learned,26,26,2,59,4.43,26,382,192,742,29,0.87239,0.60526,0.38182,-0.58518,0.99167,0.17469,24,1.125,1,0.071251,0,,,,,,,0,,,,0.79388,,0.72609,,2.8828,,0.038236,,0.25739,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,27,183,learned,27,21,3,88,3.37,26,405,192,768,28,0.66092,0.53657,0.64042,0.16216,1,0.15897,18,1.2222,1,0.24818,0,,,,,,,0,,,,0.78491,,0.81065,,3.2807,,0.030071,,0.27912,,0,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,28,184,learned,28,16,1,62,2.95,26,423,192,786,17,0.92614,0.59264,0.2635,-1.2491,0.76667,0.17445,15,1.1333,1,0.086921,0,,,,,,,0,,,,0.79368,,0.87978,,2.2369,,0.034757,,0.14224,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,29,189,learned,29,10,1,9,1.46,26,433,192,796,9,1,0.51993,1e-06,,,0.16524,9,1,1,0.20642,0,,,,,,,0,,,,0.77354,,,,1.3413,,0.038194,,0.16053,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,30,201,learned,30,14,1,14,1.98,26,447,192,810,13,1,0.7238,1e-06,,,0.25961,13,1,1,0.078283,0,,,,,,,0,,,,0.78978,,,,1.1508,,0.041555,,0.2218,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,31,202,learned,31,3,3,42,0.41,26,448,192,813,6,0.41617,0.69631,0.67903,-0.025458,,0.0094124,0,,,,0,,,,,,,0,,,,,,,,,,,,0.14826,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,32,205,learned,32,8,1,7,1.28,26,456,192,821,7,1,0.51463,1e-06,,,0.16231,7,1,1,0.22594,0,,,,,,,0,,,,0.82343,,,,1.8652,,0.042052,,0.12222,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,33,224,learned,33,7,7,1113,13.66,30,459,234,850,99,0.050459,0.66987,0.19987,-2.3516,,0.19173,0,,,,120,0.040157,0.68913,0.16844,-3.0912,,0.21014,0,,,,0.80938,1.3092,,,0.85466,0.91835,0.072529,0.10252,0.19482,0.20392,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,34,247,learned,34,8,8,1106,14.28,34,462,272,875,98,0.11812,0.80988,0.36316,-1.2301,,0.20469,0,,,,120,0.093966,0.7232,0.31162,-1.3208,,0.18165,0,,,,0.86695,1.2657,,,0.65864,0.79298,0.078492,0.10933,0.11069,0.22257,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,35,254,learned,35,14,2,47,2.05,35,477,272,893,17,0.77948,0.61028,0.52757,-0.15678,1,0.15724,12,1.25,1,0.17973,0,,,,,,,0,,,,0.87812,,0.96148,,1.9102,,0.063897,,0.29293,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,36,256,learned,36,16,2,1519,21.83,37,494,286,967,222,0.057676,0.81793,0.22052,-2.709,0.32226,0.28734,7,15.143,2,0.2249,96,0.048228,0.71728,0.19326,-2.7114,0.43158,0.22632,1,96,96,,0.90499,1.2658,0.95028,,2.9678,0.75098,0.043461,0.10692,0.2164,0.3057,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,37,257,learned,37,21,1,31,2.62,38,515,286,988,20,1,0.6243,1e-06,,,0.2157,20,1,1,0.033339,0,,,,,,,0,,,,0.86405,,,,1.3664,,0.038452,,0.012058,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,38,282,learned,38,21,1,35,2.27,38,536,286,1009,20,1,0.64407,1e-06,,,0.22557,20,1,1,-0.0069029,0,,,,,,,0,,,,0.86533,,,,1.761,,0.037749,,0.030713,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,39,290,learned,39,11,2,217,3.63,38,548,286,1038,37,0.25708,0.70005,0.56998,-0.22821,0.6619,0.20555,7,5,1,0.16765,0,,,,,,,0,,,,0.89068,,3.0326,,2.7905,,0.040977,,0.22381,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,40,292,learned,40,20,1,43,2.91,38,568,286,1058,19,1,0.60086,1e-06,,,0.20407,19,1,1,0.081187,0,,,,,,,0,,,,0.84551,,,,1.0103,,0.039368,,0.047098,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,41,303,learned,41,16,1,15,2.19,38,584,286,1074,15,1,0.63857,1e-06,,,0.22286,15,1,1,0.0065777,0,,,,,,,0,,,,0.85619,,,,0.96694,,0.039288,,0.15039,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,42,308,learned,42,32,1,113,5.03,38,619,286,1109,34,0.91709,0.61971,0.28583,-1.1681,0.97849,0.20821,31,1.0968,1,0.16365,0,,,,,,,0,,,,0.83499,,1.1024,,1.7842,,0.034162,,0.18016,,0,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,43,312,learned,43,72,20,2835,45.51,42,692,327,1280,351,0.29569,0.71746,0.60717,-0.18165,0.57551,0.16882,52,2.2885,1,-0.011335,198,0.043667,0.63931,0.17943,-2.563,,0.18276,0,,,,0.77587,1.4524,1.7185,,1.3162,0.78042,0.024574,0.10557,0.11333,0.23125,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,44,338,learned,44,9,3,69,1.55,43,701,327,1296,15,0.52468,0.56495,0.69193,0.18352,0.92593,0.11778,6,1.5,1,0.13006,0,,,,,,,0,,,,0.77368,,0.76019,,1.7211,,0.03902,,0.089218,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,45,340,learned,45,22,2,1168,15.37,45,718,341,1359,174,0.16622,0.74181,0.44984,-0.64907,0.38354,0.18428,10,7.1,1,0.2268,60,0.11135,0.74185,0.34932,-1.1237,0.52542,0.19177,1,60,60,,0.78402,1.4791,0.93314,,1.3567,0.8296,0.040995,0.10691,0.22829,0.24842,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,46,358,learned,46,17,2,43,2.12,46,735,341,1379,19,0.8656,0.62351,0.39466,-0.57984,1,0.16533,15,1.1333,1,0.1221,0,,,,,,,0,,,,0.79496,,1.3811,,1.6811,,0.036222,,0.31137,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,47,392,learned,47,21,1,41,2.96,46,759,341,1403,23,0.90328,0.57973,0.31782,-0.82407,1,0.16943,20,1.15,1,0.10261,0,,,,,,,0,,,,0.78972,,0.86167,,1.5428,,0.033412,,0.15191,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,48,426,learned,48,9,2,969,13.93,49,771,361,1447,121,0.31139,0.68915,0.62021,-0.11115,0.79565,0.073577,6,1.5,1,0.17312,83,0.28846,0.6981,0.60077,-0.16201,0.54878,0.065413,1,23,23,0.30878,0.79424,1.5032,1.1284,4.294,2.2251,0.78627,0.037593,0.1043,0.18546,0.26723,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,49,433,learned,49,22,1,85,3.74,50,796,361,1473,25,0.91411,0.64156,0.29292,-1.1902,0.42857,0.18447,21,1.1905,1,-0.038537,0,,,,,,,0,,,,0.79303,,0.88152,,1.3272,,0.035534,,0.042416,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,50,445,learned,50,14,2,33,2.15,50,810,361,1489,15,0.86601,0.59824,0.3939,-0.51876,1,0.16123,12,1.0833,1,0.16588,0,,,,,,,0,,,,0.798,,0.68101,,1.1383,,0.039952,,0.37856,,0,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,51,465,learned,51,14,2,33,2.27,50,824,361,1505,15,0.82798,0.53546,0.45908,-0.16638,1,0.15378,12,1.0833,1,0.0053538,0,,,,,,,0,,,,0.80093,,1.0549,,1.9166,,0.039224,,0.26749,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,52,470,learned,52,14,2,829,11.8,51,841,366,1562,127,0.46819,0.70153,0.69112,-0.015066,0.48632,0.03029,10,2.8,1,-0.042755,16,0.44756,0.70645,0.68764,-0.027356,0.53333,0.03065,1,16,16,,0.82138,1.6148,0.84863,,1.8306,0.62467,0.035176,0.099635,0.10014,0.25851,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,53,478,learned,53,11,2,675,10.6,55,853,379,1607,91,0.26814,0.68694,0.5814,-0.18153,0.46667,0.11288,6,5.6667,3,0.054609,47,0.23187,0.65256,0.54153,-0.20503,0.82609,0.08526,1,11,11,0.2688,0.82884,1.5968,2.9489,3.4311,1.6357,0.54104,0.040858,0.10039,0.21731,0.28393,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,54,481,learned,54,15,1,28,2.42,56,868,379,1622,14,1,0.60987,1e-06,,,0.20849,14,1,1,0.001162,0,,,,,,,0,,,,0.81978,,,,1.1143,,0.039759,,0.080288,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,55,528,learned,55,29,1,56,4.91,56,897,379,1651,28,1,0.61544,1e-06,,,0.21126,28,1,1,0.055643,0,,,,,,,0,,,,0.80084,,,,1.3486,,0.02961,,0.062029,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,56,533,learned,56,11,1,14,1.31,56,908,379,1662,10,1,0.62137,1e-06,,,0.21023,10,1,1,0.021301,0,,,,,,,0,,,,0.80323,,,,1.2395,,0.039249,,0.08513,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,57,552,learned,57,11,1,14,1.72,56,919,379,1673,10,1,0.58093,1e-06,,,0.19428,10,1,1,0.076481,0,,,,,,,0,,,,0.81269,,,,1.0809,,0.042494,,0.081781,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,58,558,learned,58,12,2,24,1.7,56,930,379,1686,12,0.85881,0.61396,0.40712,-0.50804,1,0.19091,10,1,1,0.1597,0,,,,,,,0,,,,0.82394,,,,1.2186,,0.04274,,0.29247,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,59,562,learned,59,14,5,912,13.01,59,946,409,1726,90,0.15438,0.49424,0.43024,-0.14876,0.89438,0.11762,9,2.4444,2,0.24329,96,0.020428,0.73816,0.099699,-6.4039,,0.25254,0,,,,0.83527,1.7285,1.4147,,3.252,0.54239,0.042878,0.099712,0.17425,0.26499,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,60,573,learned,60,26,1,31,4,59,972,409,1752,25,1,0.69719,1e-06,,,0.24706,25,1,1,-0.088951,0,,,,,,,0,,,,0.83248,,,,1.5111,,0.033901,,0.050722,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,61,577,learned,61,11,1,20,1.59,59,983,409,1763,10,1,0.66423,1e-06,,,0.23323,10,1,1,0.17731,0,,,,,,,0,,,,0.83604,,,,1.0343,,0.04223,,0.13627,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,62,580,learned,62,46,1,100,6.36,59,1029,409,1809,45,1,0.63062,1e-06,,,0.21841,45,1,1,0.01169,0,,,,,,,0,,,,0.81995,,,,1.5061,,0.02533,,0.13875,,0,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,63,581,learned,63,14,3,1720,22.39,64,1046,448,1880,200,0.29917,0.73369,0.61016,-0.20244,0.51497,0.085151,8,1.625,1,0.042652,136,0.26241,0.7367,0.57557,-0.27996,0.57037,0.087027,1,52,52,0.21982,0.82897,1.8456,1.0904,4.3301,3.1094,0.79395,0.035841,0.10277,0.16506,0.27094,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,64,593,learned,64,8,2,34,1.31,65,1055,448,1891,10,0.68356,0.57237,0.62416,0.082968,1,0.12699,6,1.3333,1,0.16736,0,,,,,,,0,,,,0.81216,,0.92281,,3.2596,,0.041073,,0.30592,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,65,597,learned,65,8,1,41,0.81,65,1063,448,1899,7,1,0.72929,1e-06,,,0.26496,7,1,1,0.013861,0,,,,,,,0,,,,0.8262,,,,0.94369,,0.04781,,0.06503,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,66,607,learned,66,8,1,18,0.77,65,1071,448,1907,7,1,0.57343,1e-06,,,0.19053,7,1,1,-0.18852,0,,,,,,,0,,,,0.83524,,,,1.3497,,0.051674,,0.08839,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,67,612,learned,67,6,6,980,9.23,70,1074,498,1934,80,0.024859,0.59942,0.11639,-4.15,,0.1801,0,,,,120,0.040461,0.6989,0.16941,-3.1256,,0.21465,0,,,,0.79244,1.8354,,,1.4242,0.66717,0.04749,0.10164,0.13669,0.26782,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,68,615,learned,68,8,1,13,0.69,70,1082,498,1942,7,1,0.60643,1e-06,,,0.20682,7,1,1,0.044813,0,,,,,,,0,,,,0.87214,,,,1.0544,,0.062818,,0.063896,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,69,625,learned,69,18,1,38,1.82,70,1103,498,1963,20,0.88028,0.63285,0.36636,-0.72739,1,0.19695,17,1.1765,1,0.12102,0,,,,,,,0,,,,0.87437,,0.98088,,1.4848,,0.045307,,0.2379,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,70,630,learned,70,10,1,18,0.87,70,1113,498,1973,9,1,0.65027,1e-06,,,0.22869,9,1,1,0.12758,0,,,,,,,0,,,,0.87708,,,,1.1453,,0.04264,,0.030625,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,71,633,learned,71,11,1,1006,9.74,71,1125,507,2000,148,0.3309,0.69509,0.63481,-0.094949,0.67899,0.051838,6,10.5,1,0.10167,57,0.30564,0.71988,0.61556,-0.16947,0.57143,0.061386,1,57,57,,0.89033,1.8121,0.8864,,1.1433,0.52578,0.050545,0.10091,0.22731,0.31067,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,72,639,learned,72,9,1,133,1.6,72,1136,507,2000,25,0.37871,0.71447,0.66343,-0.076938,0.54762,0.18127,7,3.5714,1,-0.061281,0,,,,,,,0,,,,0.93603,,4.1198,,2.3299,,0.0423,,0.066303,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,73,654,learned,73,12,3,86,1.54,72,1149,507,2000,20,0.59509,0.59977,0.67495,0.11139,0.88889,0.11988,9,1.5556,1,0.0547,0,,,,,,,0,,,,0.93638,,1.0624,,1.6318,,0.045886,,0.08728,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,74,656,learned,74,21,3,102,4.33,72,1172,507,2000,30,0.68931,0.59885,0.61965,0.033565,0.98148,0.14297,18,1.3333,1,0.17651,0,,,,,,,0,,,,0.922,,1.0347,,2.838,,0.035808,,0.26426,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,75,658,learned,75,17,1,32,2.99,72,1189,507,2000,16,1,0.57578,1e-06,,,0.19163,16,1,1,0.15561,0,,,,,,,0,,,,0.91467,,,,1.0863,,0.03857,,0.070196,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,76,668,learned,76,9,1,761,11.44,74,1199,520,2000,113,0.42012,0.70806,0.68033,-0.040753,0.74907,0.032437,5,12.4,1,0.21458,57,0.41622,0.71303,0.67904,-0.050047,0.5,0.026642,1,57,57,,0.95039,1.8989,0.96022,,1.8315,0.589,0.04355,0.10217,0.18998,0.35781,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,77,674,learned,77,7,3,101,1.39,75,1205,520,2000,17,0.358,0.53465,0.65226,0.18031,0.92857,0.062593,3,3.6667,2,0.30595,0,,,,,,,0,,,,0.90116,,2.2736,,3.7786,,0.042627,,0.19368,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,78,695,learned,78,11,1,993,14.76,77,1217,536,2000,147,0.21868,0.7912,0.52523,-0.50638,0.1974,0.1563,6,10.333,1,0.10833,57,0.17636,0.76013,0.46583,-0.63178,0.44643,0.1517,1,57,57,,0.96723,1.914,,,1.2305,0.60365,0.05522,0.10473,0.2372,0.30544,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,79,703,learned,79,17,1,121,3.8,78,1239,536,2000,31,0.65787,0.62441,0.64244,0.028053,0.85,0.12673,16,1.9375,1,0.045022,0,,,,,,,0,,,,0.93385,,2.3592,,1.9005,,0.037151,,0.16405,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,80,708,learned,80,21,21,2002,27.71,82,1245,580,2000,212,0.0039026,0.71868,0.025539,-27.14,,0.2589,0,,,,206,0.0023462,0.7752,0.016549,-45.842,,0.28838,0,,,,0.95199,1.9458,,,0.89455,0.84231,0.041223,0.1054,0.08551,0.2667,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,81,724,learned,81,18,1,31,3.11,83,1265,580,2000,19,0.92275,0.59071,0.27199,-1.1718,0.52941,0.18439,17,1.1176,1,0.097292,0,,,,,,,0,,,,0.93731,,1.0371,,1.2885,,0.044399,,0.1407,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,82,725,learned,82,4,1,4,0.51,83,1269,580,2000,3,1,0.58495,1e-06,,,0.1962,3,1,1,0.20833,0,,,,,,,0,,,,0.9788,,,,1.5894,,0.037743,,0.09422,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,83,730,learned,83,10,1,9,1.41,83,1279,580,2000,9,1,0.62406,1e-06,,,0.21559,9,1,1,0.032562,0,,,,,,,0,,,,0.96622,,,,1.0482,,0.060259,,0.1053,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,84,731,learned,84,8,8,1106,14.54,87,1283,623,2000,98,0.038043,0.7219,0.16167,-3.4652,,0.22936,0,,,,120,0.029109,0.74428,0.13163,-4.6543,,0.24833,0,,,,0.98868,1.9486,,,0.76681,0.67359,0.046651,0.10153,0.046887,0.28344,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,85,733,learned,85,12,2,899,12.79,89,1294,631,2000,132,0.16728,0.69615,0.45155,-0.5417,0.62047,0.15711,5,13.2,2,0.33125,60,0.11357,0.73776,0.35392,-1.0845,0.54237,0.19003,1,60,60,,0.98604,1.9284,0.86578,,1.1184,0.45126,0.062161,0.097452,0.25705,0.31998,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,86,744,learned,86,15,1,28,2.43,90,1309,631,2000,14,1,0.60543,1e-06,,,0.20628,14,1,1,0.001365,0,,,,,,,0,,,,0.97859,,,,0.94718,,0.046298,,0.0172,,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,87,757,learned,87,10,2,1210,15.68,94,1327,657,2000,131,0.15486,0.76604,0.43105,-0.77714,0.45732,0.20826,8,1.875,2,0.082118,107,0.089044,0.73487,0.30032,-1.4469,0.84906,0.20033,1,47,47,0.23018,0.97851,1.9349,1.0128,4.3503,1.5996,0.74063,0.042003,0.094356,0.24283,0.28585,,
BBBP-c0cc58bdf4acf93936322304bf6b669e,0,88,759,learned,88,11,1,80,1.94,95,1341,657,2000,20,0.65294,0.70241,0.64561,-0.087986,0.56,0.15197,10,2,1,-0.12456,0,,,,,,,0,,,,0.98693,,2.2571,,5.1375,,0.045389,,0.036437,,,
