dataset,fold,instance_idx,instance_id,selector_mode,instances_seen,initial_size,final_size,oracle_calls,wall_s,steps_add,steps_rem,buf_add,buf_rem,rem_n,rem_pos_rate,rem_logloss,rem_logloss_base,rem_skill,rem_auc,rem_brier,rem_successes,rem_tries_mean,rem_tries_median,rem_rank_adv,add_n,add_pos_rate,add_logloss,add_logloss_base,add_skill,add_auc,add_brier,add_successes,add_tries_mean,add_tries_median,add_rank_adv,rem_bce_ema,add_bce_ema,rem_listwise_ema,add_listwise_ema,rem_grad_norm_ema,add_grad_norm_ema,rem_update_norm_ema,add_update_norm_ema,rem_head_std,add_head_std,rem_dormant,add_dormant,calls_remove,calls_swap,calls_add,succ_remove,succ_swap,succ_add,accepted_block_mean,accepted_block_max,retries,rung_stats,phase_shares,method_success
Synthie-2703e12cc033a6e1b64e835e11da25e3,0,1,19,random,1,224,1,74,0.47,0,0,0,0,38,0.87684,0.69315,0.37317,-0.85747,0.5,0.24227,33,1.1515,1,0.48657,0,,,,,,,0,,,,,,,,,,,,0,,,,74,0,0,33,0,0,6.7576,32,0,"{""1"": [7, 7], ""2"": [6, 6], ""4"": [7, 7], ""8"": [6, 6], ""16"": [6, 6], ""32"": [1, 6]}","{""remove"": 0.5}","[0, 0, 0, 0, 0, 0, 33]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,0,2,41,random,1,224,1,41,0.15,0,0,0,0,20,0.8987,0.69315,0.32792,-1.1138,0.5,0.22011,17,1.1765,1,0.46829,0,,,,,,,0,,,,,,,,,,,,0,,,,41,0,0,17,0,0,13.118,16,0,"{""1"": [8, 8], ""2"": [7, 7], ""4"": [8, 8], ""8"": [7, 7], ""16"": [19, 22], ""32"": [1, 6]}","{""remove"": 0.5}","[0, 0, 1, 0, 0, 0, 49]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,0,3,91,random,1,228,3,6437,31.5,0,0,0,0,713,0.25285,0.69315,0.56544,-0.22585,0.5,0.18551,111,2.0541,1,0.48467,674,0.090852,0.69315,0.30451,-1.2763,0.5,0.18514,7,16.571,9,0.4999,,,,,,,,,0,0,,,1755,2625,2057,110,1,6,1,1,12,"{""1"": [118, 274], ""2"": [7, 31], ""4"": [8, 32], ""8"": [7, 19], ""16"": [19, 34], ""32"": [1, 6]}","{""remove"": 0.5}","[0, 0, 1, 0, 0, 117, 49]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,0,4,95,random,1,220,3,471,2.47,0,0,0,0,150,0.78031,0.69315,0.52652,-0.31648,0.5,0.21143,108,1.1574,1,0.48388,1,1,0.69315,1e-06,,,0.25,1,1,1,,,,,,,,,,0,0,,,469,2,0,107,1,0,1,1,12,"{""1"": [225, 423], ""2"": [7, 31], ""4"": [8, 32], ""8"": [7, 19], ""16"": [19, 34], ""32"": [1, 6]}","{""remove"": 0.5}","[0, 0, 1, 0, 0, 117, 157]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,0,5,99,random,1,233,1,232,0.71,0,0,0,0,232,1,0.69315,1e-06,,,0.25,232,1,1,0.48916,0,,,,,,,0,,,,,,,,,,,,0,,,,232,0,0,232,0,0,1,1,0,"{""1"": [457, 655], ""2"": [7, 31], ""4"": [8, 32], ""8"": [7, 19], ""16"": [19, 34], ""32"": [1, 6]}","{""remove"": 0.5}","[0, 0, 1, 0, 0, 117, 389]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,0,6,106,random,1,155,11,10003,121.16,0,0,0,0,871,0.097656,0.69315,0.3199,-1.1667,0.5,0.23727,68,2.6324,1,0.48567,1310,0.0071892,0.69315,0.042643,-15.255,0.5,0.24561,3,35.333,20,0.4999,,,,,,,,,0,0,,,845,4980,4178,67,1,2,1,1,5,"{""1"": [524, 814], ""2"": [7, 31], ""4"": [8, 32], ""8"": [7, 19], ""16"": [19, 34], ""32"": [1, 6]}","{""remove"": 0.5}","[0, 0, 71, 0, 0, 117, 389]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,0,7,128,random,1,148,1,147,0.45,0,0,0,0,147,1,0.69315,1e-06,,,0.25,147,1,1,0.48443,0,,,,,,,0,,,,,,,,,,,,0,,,,147,0,0,147,0,0,1,1,0,"{""1"": [671, 961], ""2"": [7, 31], ""4"": [8, 32], ""8"": [7, 19], ""16"": [19, 34], ""32"": [1, 6]}","{""remove"": 0.5}","[0, 0, 71, 0, 0, 117, 536]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,0,8,139,random,1,227,3,2022,10.83,0,0,0,0,296,0.44803,0.69315,0.68774,-0.0078694,0.5,0.1975,110,1.3636,1,0.48672,219,0.088517,0.69315,0.29909,-1.3175,0.5,0.19248,3,9,8,0.4999,,,,,,,,,0,0,,,507,905,610,108,2,1,1,1,14,"{""1"": [779, 1126], ""2"": [7, 31], ""4"": [8, 32], ""8"": [7, 19], ""16"": [19, 34], ""32"": [1, 6]}","{""remove"": 0.5}","[0, 0, 71, 0, 0, 117, 647]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,0,9,143,random,1,231,1,278,1.21,0,0,0,0,230,1,0.69315,1e-06,,,0.25,230,1,1,0.48908,0,,,,,,,0,,,,,,,,,,,,0,,,,278,0,0,230,0,0,1,1,0,"{""1"": [1009, 1356], ""2"": [7, 31], ""4"": [8, 32], ""8"": [7, 19], ""16"": [19, 34], ""32"": [1, 6]}","{""remove"": 0.5}","[0, 0, 95, 0, 0, 117, 853]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,0,10,146,random,1,150,1,297,1.14,0,0,0,0,149,1,0.69315,1e-06,,,0.25,149,1,1,0.48459,0,,,,,,,0,,,,,,,,,,,,0,,,,297,0,0,149,0,0,1,1,0,"{""1"": [1158, 1505], ""2"": [7, 31], ""4"": [8, 32], ""8"": [7, 19], ""16"": [19, 34], ""32"": [1, 6]}","{""remove"": 0.5}","[0, 0, 221, 0, 0, 117, 876]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,0,11,152,random,1,145,1,145,0.47,0,0,0,0,144,1,0.69315,1e-06,,,0.25,144,1,1,0.48418,0,,,,,,,0,,,,,,,,,,,,0,,,,145,0,0,144,0,0,1,1,0,"{""1"": [1302, 1649], ""2"": [7, 31], ""4"": [8, 32], ""8"": [7, 19], ""16"": [19, 34], ""32"": [1, 6]}","{""remove"": 0.5}","[0, 0, 222, 0, 0, 117, 1019]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,0,12,158,random,1,146,1,149,0.43,0,0,0,0,145,1,0.69315,1e-06,,,0.25,145,1,1,0.48426,0,,,,,,,0,,,,,,,,,,,,0,,,,149,0,0,145,0,0,1,1,0,"{""1"": [1447, 1794], ""2"": [7, 31], ""4"": [8, 32], ""8"": [7, 19], ""16"": [19, 34], ""32"": [1, 6]}","{""remove"": 0.5}","[0, 0, 226, 0, 0, 117, 1160]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,0,13,178,random,1,147,7,10005,108.52,0,0,0,0,891,0.15819,0.69315,0.43665,-0.58742,0.5,0.23657,125,1.536,1,0.48845,1295,0.014446,0.69315,0.075553,-8.1743,0.5,0.2403,4,18,21,0.4999,,,,,,,,,0,0,,,958,4685,4362,124,1,3,1,1,7,"{""1"": [1571, 2015], ""2"": [7, 31], ""4"": [8, 32], ""8"": [7, 19], ""16"": [19, 34], ""32"": [1, 6]}","{""remove"": 0.5}","[0, 16, 338, 0, 0, 117, 1160]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,0,14,192,random,1,143,3,526,3.54,0,0,0,0,180,0.85442,0.69315,0.41497,-0.67035,0.5,0.20215,140,1.2643,1,0.48675,0,,,,,,,0,,,,,,,,,,,,0,,,,526,0,0,140,0,0,1,1,12,"{""1"": [1711, 2195], ""2"": [7, 31], ""4"": [8, 32], ""8"": [7, 19], ""16"": [19, 34], ""32"": [1, 6]}","{""remove"": 0.5}","[0, 16, 444, 0, 0, 117, 1194]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,0,15,195,random,1,232,1,329,4.69,0,0,0,0,245,0.95723,0.69315,0.17665,-2.9239,0.5,0.24046,231,1.0606,1,0.48912,0,,,,,,,0,,,,,,,,,,,,0,,,,329,0,0,231,0,0,1,1,0,"{""1"": [1942, 2440], ""2"": [7, 31], ""4"": [8, 32], ""8"": [7, 19], ""16"": [19, 34], ""32"": [1, 6]}","{""remove"": 0.5}","[0, 16, 444, 0, 0, 117, 1425]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,0,16,210,random,1,149,1,388,3.55,0,0,0,0,109,0.70912,0.69315,0.60294,-0.14962,0.5,0.23773,75,1.1333,1,0.47364,7,0.2046,0.69315,0.50672,-0.36792,0.5,0.20147,1,7,7,,,,,,,,,,0,0,,,344,44,0,74,1,0,1,1,0,"{""1"": [2016, 2542], ""2"": [7, 31], ""4"": [8, 32], ""8"": [7, 19], ""16"": [19, 34], ""32"": [1, 6]}","{""remove"": 0.5}","[0, 16, 519, 0, 0, 117, 1425]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,0,17,211,random,1,234,1,233,0.72,0,0,0,0,233,1,0.69315,1e-06,,,0.25,233,1,1,0.4892,0,,,,,,,0,,,,,,,,,,,,0,,,,233,0,0,233,0,0,1,1,0,"{""1"": [2249, 2775], ""2"": [7, 31], ""4"": [8, 32], ""8"": [7, 19], ""16"": [19, 34], ""32"": [1, 6]}","{""remove"": 0.5}","[0, 16, 519, 0, 0, 117, 1658]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,0,18,212,random,1,151,1,1895,9.69,0,0,0,0,242,0.38559,0.69315,0.66673,-0.039619,0.5,0.19986,75,1.56,1,0.4749,181,0.047655,0.69315,0.19155,-2.6186,0.5,0.21827,2,12.5,23,0.4999,,,,,,,,,0,0,,,638,681,576,74,1,1,1,1,1,"{""1"": [2323, 2919], ""2"": [7, 31], ""4"": [8, 32], ""8"": [7, 19], ""16"": [19, 34], ""32"": [1, 6]}","{""remove"": 0.5}","[0, 16, 595, 0, 0, 117, 1658]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,0,19,214,random,1,140,12,10002,49.71,0,0,0,0,941,0.15341,0.69315,0.42857,-0.61734,0.5,0.23151,119,1.9496,1,0.49006,1220,0.0049044,0.69315,0.030972,-21.38,0.5,0.24809,3,15.333,4,0.4999,,,,,,,,,0,0,,,1467,4816,3719,118,1,2,1,1,2,"{""1"": [2441, 3172], ""2"": [7, 31], ""4"": [8, 32], ""8"": [7, 19], ""16"": [19, 34], ""32"": [1, 6]}","{""remove"": 0.5}","[86, 50, 595, 0, 1, 117, 1658]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,0,20,215,random,1,231,1,678,13.74,0,0,0,0,291,0.86197,0.69315,0.40136,-0.72698,0.5,0.20644,230,1.2652,1,0.48908,0,,,,,,,0,,,,,,,,,,,,0,,,,678,0,0,230,0,0,1,1,0,"{""1"": [2671, 3463], ""2"": [7, 31], ""4"": [8, 32], ""8"": [7, 19], ""16"": [19, 34], ""32"": [1, 6]}","{""remove"": 0.5}","[86, 50, 616, 0, 1, 117, 1867]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,0,21,220,random,1,155,1,428,5.92,0,0,0,0,128,0.62556,0.69315,0.66128,-0.048193,0.5,0.23836,78,1.3333,1,0.47441,25,0.082103,0.69315,0.28388,-1.4417,0.5,0.21268,1,25,25,,,,,,,,,,0,0,,,259,169,0,77,1,0,1,1,0,"{""1"": [2748, 3566], ""2"": [7, 31], ""4"": [8, 32], ""8"": [7, 19], ""16"": [19, 34], ""32"": [1, 6]}","{""remove"": 0.5}","[86, 50, 616, 0, 1, 117, 1945]"
Synthie-2703e12cc033a6e1b64e835e11da25e3,0,22,239,random,1,227,1,226,2.24,0,0,0,0,226,1,0.69315,1e-06,,,0.25,226,1,1,0.48893,0,,,,,,,0,,,,,,,,,,,,0,,,,226,0,0,226,0,0,1,1,0,"{""1"": [2974, 3792], ""2"": [7, 31], ""4"": [8, 32], ""8"": [7, 19], ""16"": [19, 34], ""32"": [1, 6]}","{""remove"": 0.5}","[86, 50, 616, 0, 1, 117, 2171]"
