,scope,dataset,oracle,explainer,Runtime,Runtime-std,GraphEditDistance,GraphEditDistance-std,FeatureEditDistance,FeatureEditDistance-std,Correctness,Correctness-std,OracleCalls,OracleCalls-std,OracleAccuracy,OracleAccuracy-std,Sparsity,Sparsity-std
0,meta,ASD-15273954d84e872cf0b021cd4477bfdc,ASDOracle-9e4f3586dc330143b7849fc540b25739,GenerateMinimize(OFS-LocalSearch),2.7858409571647647,1.0605036639651964,10.801984126984127,2.709442333558943,0.0,0.0,0.7709090909090909,0.1278428787727051,3649.0981818181817,1467.66731845678,0.7709090909090909,0.1278428787727051,0.024353999161388494,0.0061466394599014144
1,meta,ASD-15273954d84e872cf0b021cd4477bfdc,ASDOracle-9e4f3586dc330143b7849fc540b25739,GenerateMinimize(DCESExplainer-Random),1.669615181359378,0.23563035969513915,9.68090909090909,2.708170832166676,0.0,0.0,1.0,0.0,3908.0,600.0,0.770909090909091,0.12784287877270506,0.021827636057736223,0.006158587881304494
2,meta,ASD-15273954d84e872cf0b021cd4477bfdc,ASDOracle-9e4f3586dc330143b7849fc540b25739,GenerateMinimize(OFS-Dummy),0.10052350282669069,0.03114980132624089,909.8793253968255,157.30963314482779,0.0,0.0,0.7709090909090909,0.1278428787727051,177.66,68.50906801292804,0.7709090909090909,0.1278428787727051,2.0505247890488065,0.3525531673151625
3,meta,ASD-15273954d84e872cf0b021cd4477bfdc,ASDOracle-9e4f3586dc330143b7849fc540b25739,GenerateMinimize(DCESExplainer-LocalSearch),3.035094661279158,0.782929639556271,9.296363636363637,2.3062229863588466,0.0,0.0,1.0,0.0,3716.415454545454,1241.3180603933374,0.7709090909090909,0.12784287877270506,0.020957067160371743,0.005246487753279332
4,meta,ASD-15273954d84e872cf0b021cd4477bfdc,ASDOracle-9e4f3586dc330143b7849fc540b25739,GenerateMinimize(DCESExplainer-Dummy),0.2241686731877953,0.004490615092700069,1011.6060606060606,7.955170538210427,0.0,0.0,1.0,0.0,104.0,0.0,0.7787878787878788,0.13243499020249794,2.2798003661456665,0.018115525453038874
5,meta,ASD-15273954d84e872cf0b021cd4477bfdc,ASDOracle-9e4f3586dc330143b7849fc540b25739,GenerateMinimize(OFS-Random),0.96975360957059,0.1603575818234855,11.53904761904762,3.230231051021446,0.0,0.0,0.770909090909091,0.12784287877270506,3243.5781818181817,541.5116937482658,0.770909090909091,0.12784287877270506,0.026019241200605493,0.007349006170376409
