,scope,dataset,oracle,explainer,Runtime,Runtime-std,GraphEditDistance,GraphEditDistance-std,FeatureEditDistance,FeatureEditDistance-std,Correctness,Correctness-std,OracleCalls,OracleCalls-std,OracleAccuracy,OracleAccuracy-std,Sparsity,Sparsity-std
0,meta,TreeCyclesRand-620bd8e4f91cc23e573cea8a5a7a4591,TreeCyclesOracle-ef0b0f3d6d8f778268cf39be488f49a6,GenerateMinimize(OFS-Dummy),1.9537540602684023,0.6384365114243785,74.63219373219371,9.220558529407642,0.0,0.0,0.85,0.06368324391514268,508.8666666666667,105.87791397013197,1.0,0.0,0.4931455975041746,0.06047687823956537
1,meta,TreeCyclesRand-620bd8e4f91cc23e573cea8a5a7a4591,TreeCyclesOracle-ef0b0f3d6d8f778268cf39be488f49a6,GenerateMinimize(DCESExplainer-LocalSearchMultiSolutions),12.77973480304082,2.801038003465118,3.6333333333333337,3.5144779919008675,0.0,0.0,1.0,0.0,3458.626666666666,701.0556005529565,1.0,0.0,0.024029421593203478,0.023248798470652463
2,meta,TreeCyclesRand-620bd8e4f91cc23e573cea8a5a7a4591,TreeCyclesOracle-ef0b0f3d6d8f778268cf39be488f49a6,GenerateMinimize(DCESExplainer-LocalSearch),3.379212853908539,0.4505227957981804,2.413333333333333,0.21406125810669763,0.0,0.0,1.0,0.0,733.0066666666668,122.80060966189596,1.0,0.0,0.01596321099863409,0.0013961251934682005
3,meta,TreeCyclesRand-620bd8e4f91cc23e573cea8a5a7a4591,TreeCyclesOracle-ef0b0f3d6d8f778268cf39be488f49a6,GenerateMinimize(OFS-Random),15.879948802789054,4.43027826762861,2.1488558333775725,0.27748522494925615,0.0,0.0,0.8533333333333335,0.05416025603090639,3898.776666666667,177.9252046663304,1.0,0.0,0.014230203228204046,0.0018114713147795937
4,meta,TreeCyclesRand-620bd8e4f91cc23e573cea8a5a7a4591,TreeCyclesOracle-ef0b0f3d6d8f778268cf39be488f49a6,GenerateMinimize(DCESExplainer-Dummy),1.5339102045694988,0.23645161260033765,189.87333333333333,0.3213858878185082,0.0,0.0,1.0,0.0,303.0,0.0,1.0,0.0,1.2619513862877063,0.0022702817073414895
5,meta,TreeCyclesRand-620bd8e4f91cc23e573cea8a5a7a4591,TreeCyclesOracle-ef0b0f3d6d8f778268cf39be488f49a6,GenerateMinimize(DCESExplainer-Random),13.81194981098175,1.8480766396323087,2.413333333333333,0.21406125810669763,0.0,0.0,1.0,0.0,4305.0,0.0,1.0,0.0,0.015963210998634087,0.0013961251934682005
6,meta,TreeCyclesRand-620bd8e4f91cc23e573cea8a5a7a4591,TreeCyclesOracle-ef0b0f3d6d8f778268cf39be488f49a6,GenerateMinimize(OFS-LocalSearch),2.7198260696729024,0.4449627361934358,2.182727169382342,0.2139473942557668,0.0,0.0,0.8800000000000001,0.04760952285695232,653.4233333333334,83.95519446572544,1.0,0.0,0.014451879198653525,0.0013957618690751824
7,meta,TreeCyclesRand-620bd8e4f91cc23e573cea8a5a7a4591,TreeCyclesOracle-ef0b0f3d6d8f778268cf39be488f49a6,GenerateMinimize(OFS-LocalSearchMultiSolutions),7.706143449942272,2.9954367898699137,2.244075042454353,0.25981742128559354,0.0,0.0,0.8833333333333332,0.04772607021092117,2322.96,911.2062328827895,1.0,0.0,0.014851642832679554,0.0016984765688179276
